Country,Manufacturing Site,Brand,Item Description,Product Group,Sub Classification,Molecule/Test Type,Dosage Form,Dosage,Managed By,Fulfill Via,Shipment Mode,Line Item Quantity,Pack_Price,First Line Designation,Weight,Freight_Cost,Freight_cost_special,Line Item Insurance (USD),item_value,Shipment_Price
683,2,165,1,8550,1955,633,727,2,10265,0,6327,7.851661178,3.460095023,1,7.787796878,9.574004534,6198,4.41146407,3.461090178,93642.88
779,2,5,1,8550,6595,5,3532,2,10265,0,6327,4.025351691,4.527208645,1,1.945910149,8.877423832,6198,2.2300144,4.528838765,5139.8
688,1415,7285,597,8550,6595,689,2749,725,10265,0,6327,7.410347098,2.013568798,1,4.990432587,6.617255908,6198,2.657458415,2.014639871,11481.63
80,2,5,1,1728,1567,5,1575,2,10265,0,6327,8.002694162,3.238678452,1,7.59739632,10.17608162,6198,4.516994495,3.239866291,99562.9
631,2,5,1,8550,6595,5,729,1108,10265,0,6327,5.129898715,4.558392994,1,4.465908119,7.125548543,6198,3.468544455,4.56035648,17138.08
80,2,5,1,1728,1567,5,1575,526,10265,0,6327,8.805075244,3.135494216,1,7.611347717,9.27644735,6198,5.206421352,3.136676762,157537.85
655,1415,7285,1,8550,1955,707,239,2,10265,0,388,8.580167991,1.638996715,1,8.44569719,9.052402697,6198,3.465110707,1.640125967,30663.61
1406,3172,7285,755,8550,6595,1125,3532,935,10265,0,6327,10.45048116,1.735189118,1,8.083637203,8.357979382,6198,5.854985959,1.736963306,166006.24
80,481,799,577,1728,1567,577,1575,2,10265,0,6327,6.154858094,4.49980967,1,5.501258211,8.913197689,6198,4.088494149,4.501195235,49317.03
80,2,7285,1,8550,1955,5,729,526,10265,0,6327,7.035268599,3.299164656,1,4.644390899,7.177324296,6198,3.909219078,3.300752485,30969.41
80,2,5,1,8550,1955,5,146,2,10265,0,6327,5.262690189,4.338858139,1,8.138985591,9.31508183,1442,3.217274544,4.340485523,25646.23
1194,405,373,369,1728,1567,5,1575,1108,10265,0,6327,8.853808275,3.496507561,1,7.772331575,10.3049182,6198,6.181960932,3.498596028,254361.15
1083,366,250,1,8550,6595,633,3532,473,10265,0,6327,9.348448774,3.615232914,1,8.475328987,10.24847026,6198,6.702734022,3.617138355,444168.74
1406,869,7285,1,8550,6595,5,3532,1195,10265,0,2936,7.303843225,2.980110893,0,8.138985591,9.31508183,1442,3.385406696,2.980893769,38880.78
80,345,799,577,1728,1567,577,1575,2,10265,0,6327,9.027858802,4.49980967,1,7.591357047,10.5334252,6198,7.110214374,4.501440011,780231.28
655,2,165,1,8550,1955,633,727,2,10265,0,6327,3.713572067,3.460095023,1,4.127134385,7.137405615,6198,0.819779831,3.461092326,2491.23
80,1415,7285,1,8550,1955,707,239,2,10265,0,6327,10.49130199,1.526056303,1,7.6989362,9.19182196,6198,4.899554746,1.526860509,139548.75
80,869,7285,1,8550,6595,5,2749,2,10265,0,6327,12.20607765,2.442347035,1,10.24597736,11.75419557,6198,7.862766599,2.443475833,2229883.18
1406,3172,7285,1,8550,1955,877,214,672,10265,0,388,8.418477218,1.137833002,1,7.426549072,8.16789951,6198,2.823757009,1.138953355,13142.25
80,3172,7285,1,8550,1955,877,146,2,10265,0,6327,6.892641641,0.810930216,1,3.988984047,6.844868726,6198,0.924258902,0.811616521,2169.57
80,2,7285,1,8550,1955,5,729,526,10265,0,6327,6.971668605,3.299164656,1,4.727387819,7.023821286,6198,4.109397365,3.301239045,28967.83
1406,665,7285,755,8550,6595,1125,3532,935,10265,0,2936,7.313886832,3.03543364,0,8.138985591,9.31508183,1442,4.175309921,3.037467451,40881.78
1406,2,5,1,8550,6595,689,2749,725,57,0,2936,3.688879454,3.002707887,0,8.138985591,9.31508183,1442,0.652325186,3.003700443,11850.47
779,3172,7285,1,8550,1955,877,214,672,10265,0,6327,9.246575865,0.832909123,1,8.138985591,9.31508183,239,2.871868286,0.833607936,24598.3
683,345,799,577,1728,1567,577,1575,1195,10265,0,6327,7.789868559,4.394449155,1,7.063048163,9.883851521,6198,6.034380348,4.396576278,213226.65
688,1415,7285,1,8550,6595,453,3532,1195,10265,0,6327,7.090909822,2.492378665,1,4.859812404,6.975703605,6198,2.686486023,2.493321148,14390.99
1406,3172,7285,378,8550,6595,592,3532,526,10265,0,2936,5.257495372,2.029463172,0,8.138985591,9.31508183,1442,0.832909123,2.029875881,12366.34
779,665,7285,580,8550,6595,707,2749,694,10265,0,6327,11.01748094,2.208274414,1,9.064042114,10.33413881,6198,6.415898602,2.209374873,524899.57
80,481,799,1,1728,161,5,161,526,10265,0,6327,3.044522438,1.791759469,0,8.138985591,9.31508183,2445,0.113328685,1.79275897,11203.35
1406,3172,7285,1,8550,1955,453,727,2,10265,0,2936,3.218875825,3.239070532,1,8.138985591,9.31508183,1442,0.470003629,3.240066377,11692.08
688,869,7285,1,8550,6595,5,2749,2,10265,0,6327,9.601097851,2.442347035,1,7.421775794,7.908030478,6198,5.078543133,2.443285231,158067.57
779,481,799,577,1728,1567,577,1575,694,10265,0,6327,7.992268643,4.394449155,1,7.180831199,10.37093135,6198,5.682286414,4.395670118,268769.81
80,2,115,1,1728,1567,5,1575,725,10265,0,6327,7.13089883,3.353406718,1,4.983606622,7.428422317,6198,3.775974161,3.354599688,36197.19
1406,3172,7285,1,8550,1955,453,727,2,10265,0,2936,4.110873864,3.239070532,0,8.138985591,9.31508183,1442,0.920282753,3.240069641,12575.36
80,481,799,577,1728,1567,577,1575,694,10265,0,6327,8.408493774,4.394449155,1,7.464509835,9.877699378,6198,6.22243737,4.395832901,378712.76
1406,3172,7285,317,8550,6595,529,3532,1195,10265,0,2936,2.890371758,3.336125385,0,8.138985591,9.31508183,1442,0.451075619,3.337359269,11564.69
688,3172,7285,1,8550,1955,877,214,672,10265,0,6327,6.7310181,1.047318994,1,6.267200549,8.759200891,6198,1.071583616,1.04812355,7918.39
538,2,165,1,8550,1955,633,727,2,10265,0,6327,6.741700695,3.460095023,1,6.683360946,9.137797636,6198,3.625939654,3.461452214,35409.54
80,1415,7285,1,8550,1955,707,239,2,10265,0,388,11.6526961,1.526056303,1,9.259606613,10.24961941,6198,6.055823365,1.526860498,442696.37
1083,2,113,1,1728,1567,5,1575,1108,10265,0,6327,7.098375639,3.044522438,1,6.001414878,8.63771381,6198,3.711130063,3.046092751,29859.32
80,481,799,1,1728,161,5,161,672,10265,0,2936,7.824445931,2.141241943,1,8.138985591,9.31508183,1442,3.010620886,2.142148699,29897.53
688,366,250,1,8550,6595,633,3532,473,10265,0,6327,8.630700432,4.124226937,1,7.221835825,8.409679248,6198,5.861156525,4.125237801,345431.45
1083,2,5,1,8550,1955,5,146,2,10265,0,6327,6.03068526,2.079441542,0,8.138985591,9.31508183,2445,1.982379829,2.081325308,14014.49
1406,3172,7285,1,8550,1955,877,214,672,10265,0,388,8.287025025,1.137833002,1,7.295056416,8.167905182,6198,2.700689847,1.138953483,11957.36
683,3172,7285,623,8550,6595,877,3532,1108,10265,0,6327,10.66462043,1.178654996,1,8.382518288,10.02168472,6198,4.605470141,1.179366461,118936.6
688,3172,7285,755,8550,6595,1125,3532,935,10265,0,6327,8.517393171,1.458615023,1,8.138985591,9.31508183,239,3.016514813,1.459517871,27622.65
688,3172,7285,597,8550,6595,689,2749,725,10265,0,6327,9.629839869,2.191653532,0,8.138985591,9.31508183,2445,5.300963861,2.1931181,132230.21
688,1415,7285,1,8550,6595,5,2749,2,10265,0,6327,10.06006386,2.524928324,1,7.91644286,8.47718753,6198,5.809432948,2.526065635,273874.96
80,665,7285,597,8550,6595,689,2749,725,10265,0,6327,10.76360997,2.026831591,1,8.422882512,10.49592422,6198,5.956666042,2.027905036,348048.23
80,2,115,1,1728,1567,5,1575,1108,10265,0,6327,3.713572067,3.33220451,1,2.708050201,8.877423832,6198,1.022450928,3.333792534,1351.76
688,3172,7285,1,8550,6595,5,131,2,10265,0,6327,5.533389489,2.63905733,1,7.348587531,9.49715707,6198,2.086913557,2.641056464,16603.86
1406,2,5,1,8550,6595,5,3532,2,10265,0,2936,2.564949357,3.593194204,0,8.138985591,9.31508183,1442,0.364643114,3.594316911,11527.92
688,665,7285,1,8550,6595,5,2749,2,10265,0,6327,9.618535085,1.908059925,1,7.301147806,8.762775891,6198,5.231803562,1.909894393,92906.56
779,366,136,1,8550,6595,5,3532,2,10265,0,6327,6.035481433,2.060513532,1,4.189654742,6.789725963,6198,1.510721939,2.061591324,3747.65
1406,3172,7285,1,8550,6595,5,131,2,10265,0,2936,3.044522438,3.122805356,0,8.138985591,9.31508183,1442,0.431782416,3.123795619,11537.88
1406,3172,7285,597,8550,6595,689,2749,725,10265,0,388,10.81979828,2.242835089,1,8.43468077,8.991453996,6198,6.54484666,2.244308843,429727.78
80,540,7285,1,8550,1955,1125,3532,1108,10265,0,6327,9.206332351,2.332143895,1,6.447305863,8.136576781,6198,4.566533302,2.333071639,96130.11
688,1415,7285,317,8550,6595,529,3532,1195,10265,0,6327,9.392745259,2.1102132,1,6.499787041,8.740147925,6198,4.973625468,2.11166215,93391.37
80,405,373,369,1728,1567,5,1575,725,10265,0,6327,3.33220451,3.496507561,1,2.397895273,6.240879951,6198,0.792992516,3.497864665,1377.52
1406,3172,7285,623,8550,6595,877,3532,1108,10265,0,2936,1.386294361,2.626116818,0,8.138985591,9.31508183,1442,0.039220713,2.627322073,11141.74
80,405,373,369,1728,1567,5,1575,725,10265,0,6327,5.783825182,3.496507561,1,4.682131227,7.711087817,6198,2.626840146,3.497706805,12612.8
1406,2,5,1,8550,6595,529,3532,1195,10265,0,2936,6.216606101,2.766319109,0,8.138985591,9.31508183,1442,2.837322537,2.768517948,18570.73
1406,2,165,1,8550,1955,633,727,2,10265,0,2936,1.386294361,2.898119445,1,8.138985591,9.31508183,1442,0.048790164,2.899037803,11154.7
655,2,7285,1,8550,6595,5,2749,2,10265,0,388,10.55921839,2.420368129,1,8.637816634,9.157247565,6198,6.008788615,2.421304311,404820.41
80,2,5,1,1728,1567,5,1575,2,10265,0,6327,8.002694162,3.238678452,1,7.59739632,10.17608162,6198,4.516994495,3.239866291,99562.9
655,3172,7285,597,8550,6595,689,2749,725,10265,0,388,9.583351157,2.056684555,0,8.138985591,9.31508183,2445,4.816241156,2.057762827,110252.13
1406,3172,7285,1,8550,1955,1125,729,2,10265,0,2936,8.364741068,1.613429934,1,8.138985591,9.31508183,1442,3.549042509,1.614135621,28372.28
779,665,7285,755,8550,6595,1125,3532,935,10265,0,6327,10.81979828,1.444563269,1,8.629449874,9.891449384,6198,5.305243327,1.445508059,181960.07
688,366,250,1,8550,6595,633,3532,473,10265,0,6327,8.554296279,4.124226937,1,7.037905963,8.195217766,6198,6.09442719,4.125605311,319599.12
631,366,136,1,8550,6595,5,3532,2,10265,0,6327,7.809947086,2.060513532,1,5.891644212,8.208175798,6198,3.362109993,2.061952338,20576.09
1406,3172,7285,755,8550,6595,1125,3532,935,10265,0,388,11.06613824,1.710187816,1,8.611047767,9.637729385,6198,6.43895093,1.711952398,305726.75
80,481,799,577,1728,1567,577,1575,350,10265,0,6327,7.482118924,4.532599493,1,6.582025139,9.123287903,6198,5.313205979,4.533822431,172667.29
1194,2,115,1,1728,1567,5,1575,1195,10265,0,6327,8.132118773,3.401197382,1,6.880384082,8.767034758,6198,4.936486295,3.402551752,105185.39
655,1415,7285,1,8550,6595,5,2749,2,10265,0,388,10.7472291,2.463001814,1,8.583542572,9.126590217,6198,6.242981733,2.463941802,509119
1406,3172,7285,1,8550,1955,1125,729,2,10265,0,2936,2.772588722,1.388791241,0,8.138985591,9.31508183,1442,0.048790164,1.388624976,11148.37
688,3172,7285,597,8550,6595,689,2749,725,10265,0,6327,6.91671502,2.262804223,1,6.923628628,8.242216726,6198,2.890927159,2.264558666,12492.84
1194,2,5,1,1728,1567,5,1575,935,10265,0,6327,0.693147181,6.621791729,1,2.944438979,9.31508183,1442,0.904218151,6.623746452,11854.99
688,2,7285,755,8550,6595,1125,3532,935,10265,0,6327,9.952325335,1.381281819,1,8.084870629,8.731794764,6198,4.179451349,1.382051205,68840.17
1406,3172,7285,597,8550,6595,689,2749,725,10265,0,2936,2.944438979,3.158701102,0,8.138985591,9.31508183,1442,0.350656872,3.159668254,11509.36
80,665,7285,1,8550,1955,689,2749,2,10265,0,6327,5.017279837,1.147402453,1,3.258096538,7.476489369,6198,0.285178942,1.148100622,2087.86
1406,540,7285,623,8550,6595,877,3532,1108,10265,0,388,11.51293546,1.340250423,1,8.747987402,8.926270435,6198,6.411801847,1.341840754,290134.13
1406,869,7285,378,8550,6595,592,3532,526,10265,0,2936,5.214935758,2.38416508,0,8.138985591,9.31508183,1442,1.172482137,2.385091346,12907.62
1406,3172,7285,1,8550,1955,592,727,672,10265,0,2936,2.890371758,1.857859271,0,8.138985591,9.31508183,1442,0.086177696,1.858226277,11195.24
683,481,799,577,1728,1567,577,1575,935,10265,0,6327,8.019283793,4.394449155,1,7.138867,9.879098544,6198,5.709234253,4.395670135,262857.76
1406,3172,7285,755,8550,6595,1125,3532,935,10265,0,388,11.59108949,1.710187816,1,9.135724579,9.63773069,6198,6.963246749,1.711952382,506211.94
688,1415,7285,1,8550,6595,5,2749,2,10265,0,6327,10.05414643,2.564179831,1,7.879291485,8.412814416,6198,5.970879113,2.565473069,283673.76
655,2,5,1,8550,6595,5,3532,1195,10265,0,6327,3.135494216,4.213607983,1,8.138985591,9.31508183,1442,1.033184483,4.214824295,12570.24
1406,1415,7285,1,8550,6595,5,3532,1195,10265,0,2936,4.727387819,3.001714345,0,8.138985591,9.31508183,1442,1.16315081,3.002712321,13246.92
1406,3172,7285,1,8550,1955,1125,729,1108,10265,0,388,10.0276502,2.396075436,1,8.006700845,8.428189285,6198,6.190745641,2.398033175,231037.56
1194,366,7285,1,8550,1955,633,3532,2,10265,0,6327,7.70616297,1.937301775,1,5.533389489,7.996431703,6198,2.851861903,1.93836001,16178.4
80,2,5,1,1728,1567,5,1575,526,10265,0,6327,8.302265795,3.238678452,1,7.896924656,10.47555069,6198,4.630350485,3.239665651,134322.93
631,869,7285,317,8550,6595,529,3532,1195,10265,0,6327,11.11392442,1.871802177,1,8.283494126,9.812711827,6198,6.125776885,1.872848319,387758.95
1406,3172,7285,755,8550,6595,1125,3532,935,10265,0,388,11.07157926,1.706564623,1,8.606668198,9.140379175,6198,6.172973274,1.707914263,299867.07
655,366,7285,1,8550,1955,633,3532,2,10265,0,6327,7.900266037,1.937301775,1,7.509883061,8.325524082,6198,2.860485124,1.938181328,20163.55
683,345,799,577,1728,1567,577,1575,2,10265,0,6327,7.878534196,4.290459441,1,7.152268856,9.90957598,6198,6.017765622,4.292583663,210538.8
80,869,7285,301,8550,6595,5,2749,350,10265,0,6327,10.11346481,1.726331664,1,7.875499292,9.430659137,6198,4.772208886,1.727176416,126565.56
683,2,165,1,8550,1955,633,727,2,10265,0,6327,7.726212651,3.460095023,1,7.728855824,9.543302885,6198,4.287578583,3.461090171,83859.86
1406,3172,7285,1,8550,1955,592,727,672,10265,0,2936,2.63905733,2.197224577,0,8.138985591,9.31508183,1442,0.122217633,2.197908104,11207.31
688,665,7285,1,8550,6595,5,2749,2,10265,0,6327,9.883335864,1.967112357,1,7.563719668,9.427462632,6198,5.469156586,1.968796823,133200.22
1083,366,250,1,8550,6595,633,3532,473,10265,0,388,9.1902397,3.460095023,1,8.138985591,9.31508183,239,6.213327279,3.461691895,313637.59
80,481,799,577,1728,1567,577,1575,935,10265,0,6327,5.525452939,4.49980967,1,4.753590191,7.848781549,6198,3.350605596,4.501032034,24839.13
80,540,7285,580,8550,6595,707,2749,694,10265,0,6327,6.88857246,2.209372711,1,4.762173935,7.75064917,6198,2.215937286,2.210287412,10278.05
1406,3172,7285,755,8550,6595,1125,3532,935,10265,0,388,11.76462537,1.660131027,1,9.272751632,8.894705913,6198,6.808012289,1.661466446,556117.53
80,869,7285,301,8550,6595,5,2749,350,10265,0,6327,10.08984263,1.726331664,1,7.875119281,9.430659137,6198,4.748750914,1.727176385,123901.7
80,3172,7285,1,8550,6595,5,131,2,10265,0,6327,5.017279837,3.044522438,1,5.288267031,8.68396616,6198,1.78339122,3.046092633,8911.38
655,665,7285,580,8550,6595,707,2749,694,10265,0,6327,9.895253748,2.208274414,1,7.961021466,9.743200836,6198,5.11295118,2.209189017,177865.65
1194,481,799,577,1728,1567,577,1575,2,10265,0,6327,8.337587942,4.49980967,1,7.921535632,10.15465475,6198,5.948452657,4.500825726,397844.66
538,2,7285,301,8550,6595,5,2749,350,10265,0,6327,10.39699406,1.731655545,1,8.057060682,10.13926851,6198,5.060060177,1.732501244,177807.54
779,2,5,1,8550,6595,5,3532,1195,10265,0,6327,5.560681631,4.544783036,1,3.784189634,8.877423832,6198,3.708682081,4.546414039,24629.06
80,2,94,1,8550,6595,5,2749,2,10265,0,6327,8.497194545,3.440097531,1,5.96870756,7.919050689,6198,5.67311706,3.441992862,150969.1
80,405,373,369,1728,1567,5,1575,672,10265,0,6327,5.33753808,3.496507561,1,4.276666119,7.394904823,6198,2.479056236,3.498106341,8261.6
80,345,799,1,1728,1567,5,1575,725,10265,0,6327,5.017279837,4.365643155,1,3.610917913,6.75714167,6198,3.007166651,4.367270801,12533.41
688,1415,7285,755,8550,6595,1125,3532,935,10265,0,6327,10.33893209,2.014903021,1,7.785720897,9.345658542,6198,5.978429965,2.016600251,212769.83
1406,869,7285,1,8550,6595,5,3532,1195,10265,0,2936,5.463831805,3.08282698,0,8.138985591,9.31508183,1442,1.953027617,3.083778222,16000.81
80,3172,7285,1,8550,1955,5,131,1108,10265,0,6327,7.003974137,2.48490665,1,4.564348191,7.805539823,6198,2.598235335,2.48584863,14565.6
1406,3172,7285,317,8550,6595,529,3532,1195,10265,0,388,6.941190055,2.119863456,1,3.970291914,8.365581619,6198,2.851861903,2.121758256,11883.82
655,3172,7285,1,8550,1955,5,131,2,10265,0,6327,5.533389489,2.251291799,1,2.833213344,7.29468975,6198,1.386294361,2.252544147,3616.46
688,366,136,1,8550,6595,5,3532,2,10265,0,6327,5.993961427,3.188828904,1,8.138985591,9.31508183,239,2.480731278,3.189956668,20418.18
1406,540,7285,378,8550,6595,592,3532,526,10265,0,6327,12.59251462,1.272565596,1,9.585414999,9.938237228,6198,7.397530898,1.274116473,778806.38
80,2,5,1,8550,6595,5,3532,2,10265,0,6327,3.713572067,4.843714534,1,2.48490665,6.956831117,6198,2.473171394,4.845874638,6097.88
688,366,136,1,8550,6595,5,3532,2,10265,0,6327,5.303304908,3.188828904,1,8.138985591,9.31508183,239,1.754403683,3.189813579,15760.01
80,1415,7285,1,8550,6595,453,3532,1195,10265,0,388,10.52811496,2.545531272,1,8.258681496,10.98846497,6198,6.423717632,2.546822487,498664.25
1406,2,5,1,8550,6595,5,3532,2,10265,0,2936,3.33220451,3.350254903,0,8.138985591,9.31508183,1442,0.565313809,3.351332566,11846.83
688,869,7285,1,8550,6595,5,2749,2,10265,0,6327,9.784760321,2.397895273,1,8.138985591,9.31508183,239,5.347297989,2.398964725,188912.27
1406,869,7285,597,8550,6595,689,2749,725,10265,0,2936,5.680172609,3.518980417,0,8.138985591,9.31508183,1442,2.551786179,3.520115237,20677.42
1194,481,799,577,1728,1567,577,1575,350,10265,0,6327,8.717845705,4.49980967,1,7.813995675,10.35156633,6198,6.327972497,4.500825739,575654.06
80,345,799,1,1728,1567,5,1575,935,10265,0,6327,4.33073334,4.365643155,1,2.995732274,6.578306321,6198,2.215937286,4.367026358,6553.99
1406,869,7285,755,8550,6595,1125,3532,935,10265,0,388,11.43497473,1.742219024,1,8.959183074,9.93719937,6198,6.579056749,1.743579124,457078.59
1083,366,136,1,8550,6595,5,3532,2,10265,0,6327,6.634633358,2.060513532,1,4.605170186,7.288729587,6198,2.116255515,2.061736384,6676.01
80,665,7285,580,8550,6595,707,2749,694,10265,0,6327,9.695602004,2.208274414,1,7.770223204,9.338211903,6198,5.098463004,2.209374874,143110.34
80,405,373,369,1728,1567,5,1575,2,10265,0,6327,3.496507561,3.496507561,1,2.890371758,6.557133407,6198,0.819779831,3.49770949,1728.52
80,405,373,369,1728,1567,5,1575,526,10265,0,6327,6.11146734,3.496507561,1,5.111987788,7.753683631,6198,2.934388643,3.497706169,16746.95
1406,2,5,1,8550,6595,5,3532,2,10265,0,2936,0.693147181,4.200954297,1,8.138985591,9.31508183,1442,0.067658648,4.202002437,11169.05
688,2,136,1,8550,6595,5,729,2,10265,0,6327,2.708050201,5.335179531,1,3.970291914,8.901208556,6198,1.752672081,5.336820102,10235.75
1406,1415,7285,1,8550,6595,5,3532,1195,10265,0,2936,3.610917913,2.7631695,0,8.138985591,9.31508183,1442,0.438254931,2.764290498,11638.47
80,481,799,1,1728,161,5,161,725,10265,0,6327,3.044522438,2.197224577,0,8.138985591,9.31508183,2445,0.173953307,2.198279576,11263.42
688,869,7285,1,8550,6595,5,2749,2,10265,0,6327,9.712871693,2.442347035,1,8.096817471,8.551428421,6198,5.18961795,2.443285187,178895.54
688,2,136,1,8550,6595,5,729,2,10265,0,6327,3.218875825,5.729710097,1,4.110873864,8.289783051,6198,2.826129489,5.731856896,11362.97
655,1415,7285,597,8550,6595,689,2749,725,10265,0,388,11.23607782,2.013568798,1,8.772300418,9.257093224,6198,6.228155911,2.014459146,503029.29
688,869,7285,1,8550,6595,5,3532,1195,10265,0,6327,9.178230318,1.515127233,0,8.138985591,9.31508183,2445,3.773220603,1.516091867,45520.4
655,2,5,1,8550,1955,5,146,2,10265,0,6327,5.081404365,2.079441542,1,3.784189634,6.988311701,6198,1.047318994,2.080885811,2204.74
80,1415,7285,1,8550,6595,5,2749,2,10265,0,388,10.46313191,2.54474665,0,8.138985591,9.31508183,2445,6.048340977,2.545693522,422425.64
1406,2,5,1,8550,1955,5,729,526,10265,0,2936,1.098612289,3.283914221,1,8.138985591,9.31508183,1442,0.058268908,3.285225205,11154.66
1406,3172,7285,755,8550,6595,1125,3532,935,10265,0,388,11.61088667,1.706564623,1,9.145908512,9.205566998,6198,6.711411874,1.707914256,508184.52
655,1415,7285,1,8550,1955,5,2749,2,10265,0,388,7.678326357,1.599387577,0,8.138985591,9.31508183,2445,2.279316466,1.60020748,19644
1406,3172,7285,1,8550,1955,1125,729,2,10265,0,2936,4.532599493,1.463255402,0,8.138985591,9.31508183,1442,0.322083499,1.463356041,11408.71
1406,3172,7285,755,8550,6595,1125,3532,935,10265,0,6327,10.96129521,1.735189118,1,8.491465043,8.680654677,6198,6.364664695,1.736963306,275458.85
1406,3172,7285,378,8550,6595,592,3532,526,10265,0,6327,7.60339934,1.261297871,1,1.386294361,7.491316362,6198,2.479056236,1.262841747,6872.46
80,2,7285,1,8550,1955,5,729,526,10265,0,6327,6.816735881,3.044522438,1,4.634728988,7.378995643,6198,3.112181086,3.045642842,19862.45
